feature,importance,fold
day,12.911328466191776,1
dayofweek,13.05142978261863,1
days_from_release,14.142241648282903,1
demand_lag_28_0,13.784492828355406,1
demand_lag_28_14,11.561182876367933,1
demand_lag_28_21,11.69440081434944,1
demand_lag_28_28,13.497377774400055,1
demand_lag_28_7,12.351605707392862,1
demand_rolling_kurt_28_14,11.480135462534744,1
demand_rolling_kurt_28_21,11.4463965495573,1
demand_rolling_kurt_28_28,12.249679898568818,1
demand_rolling_kurt_28_7,11.450675816017375,1
demand_rolling_max_28_14,10.683672135678075,1
demand_rolling_max_28_21,11.270993559512481,1
demand_rolling_max_28_28,12.28001656808533,1
demand_rolling_max_28_7,11.209936675260984,1
demand_rolling_mean_28_14,15.934788344896498,1
demand_rolling_mean_28_21,15.404790541588781,1
demand_rolling_mean_28_28,18.51892690344187,1
demand_rolling_mean_28_7,14.571121624962643,1
demand_rolling_min_28_14,10.411341500687747,1
demand_rolling_min_28_21,10.251945961692405,1
demand_rolling_min_28_28,10.339150929906422,1
demand_rolling_min_28_7,10.858767838120876,1
demand_rolling_skew_28_14,12.061300651672969,1
demand_rolling_skew_28_21,12.166140299387628,1
demand_rolling_skew_28_28,13.175655081785521,1
demand_rolling_skew_28_7,12.321754482641866,1
demand_rolling_std_28_14,13.497755860697925,1
demand_rolling_std_28_21,13.26942918745292,1
demand_rolling_std_28_28,15.015134936279955,1
demand_rolling_std_28_7,13.494605882076518,1
dept_id,12.81306527239801,1
event_name_1,10.495394890448068,1
event_name_2,0.0,1
event_type_1,9.931229780435439,1
event_type_2,0.0,1
is_NBA_final,10.208977560602621,1
is_blackfriday,9.417321618120315,1
is_chanukah,8.063375427368458,1
is_holiday_ca,7.882746866773624,1
is_holiday_tx,9.01874141273865,1
is_holiday_us,9.323161927518987,1
is_holiday_wi,9.313474237246295,1
is_lent,11.427562595998001,1
is_pesach,8.591769373971482,1
is_purim,4.477624262618595,1
is_ramadan,10.032634179863,1
is_weekend,10.627238596572868,1
item_id,13.854651524943238,1
item_nunique,13.54539796662465,1
month,13.143177853514459,1
moon,10.787190010275236,1
price_change_t1,9.071451857275171,1
price_change_t365,12.929739188112306,1
price_max,14.106659401386683,1
price_mean,14.159383632361532,1
price_min,13.135352431676317,1
price_momentum,10.925805932748364,1
price_momentum_m,13.718339539722669,1
price_momentum_y,13.755047848394064,1
price_norm,13.462545774296316,1
price_nunique,13.263605715798427,1
price_std,13.699445681044946,1
release,13.190952739832333,1
rolling_price_max_t365,13.788225228545716,1
rolling_price_std_t30,14.081155788526663,1
rolling_price_std_t7,12.505759025163076,1
seasonality,14.220222070741105,1
sell_price,13.440014441667753,1
shift_price_t1,12.691452986909281,1
snap_CA,9.81797029236829,1
snap_TX,10.64564584382626,1
snap_WI,11.719777856240391,1
state_id,11.037099625006904,1
store_id,13.821565737773525,1
wday,13.482938903178283,1
week,13.933677808937597,1
weekofmonth,9.598282982623262,1
year,12.428199583084455,1
