feature,importance,fold
cat_id,64.67868465890231,15
day,65.44097390864316,15
dayofweek,67.81607931441802,15
days_from_release,69.64918342975781,15
demand_rolling_kurt_21_14,59.05546801140903,15
demand_rolling_kurt_21_21,58.440361593972355,15
demand_rolling_kurt_21_28,61.49921656043786,15
demand_rolling_kurt_21_7,58.23376988642455,15
demand_rolling_max_21_14,56.17255087648397,15
demand_rolling_max_21_21,56.54822305342866,15
demand_rolling_max_21_28,60.61839597861427,15
demand_rolling_max_21_7,55.824100463791964,15
demand_rolling_mean_21_14,76.21458527235566,15
demand_rolling_mean_21_21,81.84130722011994,15
demand_rolling_mean_21_28,94.19721756104971,15
demand_rolling_mean_21_7,73.12996785637314,15
demand_rolling_min_21_14,51.624283476244294,15
demand_rolling_min_21_21,49.61975542610019,15
demand_rolling_min_21_28,51.27286967152902,15
demand_rolling_min_21_7,56.30090441797063,15
demand_rolling_skew_21_14,61.778381921268604,15
demand_rolling_skew_21_21,61.43375598917245,15
demand_rolling_skew_21_28,65.18924291192727,15
demand_rolling_skew_21_7,61.42935276065801,15
demand_rolling_std_21_14,66.24264882334771,15
demand_rolling_std_21_21,65.41567936867855,15
demand_rolling_std_21_28,74.97127883172324,15
demand_rolling_std_21_7,67.68935287370641,15
dept_id,69.732345489073,15
dept_id_state_id,61.34657754404799,15
dept_id_store_id,65.1486771179085,15
event_name_1,54.454710827093606,15
event_name_2,13.436744649767608,15
event_type_1,50.875208317004265,15
event_type_2,3.548619784476669,15
is_NBA_final,50.90695872645611,15
is_blackfriday,45.54723890817282,15
is_chanukah,44.595687653680216,15
is_holiday_ca,40.0297185476,15
is_holiday_tx,43.882326221563254,15
is_holiday_us,47.55760721072254,15
is_holiday_wi,46.42649628859077,15
is_lent,55.709219028862115,15
is_pesach,43.98726098197533,15
is_purim,26.741681105003103,15
is_ramadan,50.58650475820159,15
is_weekend,55.855324087211926,15
item_id,68.18992611608152,15
item_id_state_id,63.208058002800044,15
item_id_store_id,63.20404904188851,15
item_nunique,67.31061496947463,15
iz_zero_ratio_21_14,59.60105659436665,15
iz_zero_ratio_21_21,63.848724725660105,15
iz_zero_ratio_21_28,67.30571126698162,15
iz_zero_ratio_21_7,55.16489301565643,15
month,65.20519549239529,15
moon,55.781941671525026,15
price_change_t1,45.26931203205641,15
price_change_t365,62.81955320934806,15
price_max,69.63079759081938,15
price_mean,69.61070810915577,15
price_min,65.42783282799999,15
price_momentum,55.3172838373673,15
price_momentum_m,67.41125690883298,15
price_momentum_y,68.02099433431886,15
price_norm,66.50812739672674,15
price_nunique,63.76482065706812,15
price_std,67.42639829549557,15
release,64.66346191141749,15
rolling_price_max_t365,68.99856614820102,15
rolling_price_std_t30,72.04293436772592,15
rolling_price_std_t7,62.61729564233286,15
seasonality,70.67655422357977,15
sell_price,65.77600299427807,15
shift_price_t1,62.56293826063305,15
snap_CA,50.159217179745795,15
snap_TX,53.48928379320229,15
snap_WI,57.12110653532547,15
state_id,46.77537711706017,15
store_id,64.37281112483599,15
wday,69.25200059887476,15
week,68.87200411053308,15
weekofmonth,50.71352686110498,15
year,61.063852294521766,15
