feature,importance,fold
cat_id,13.229793022425376,1
day,12.926611904133404,1
dayofweek,10.836278925529873,1
days_from_release,13.978850560552516,1
demand_lag_28_0,13.146867952706648,1
demand_lag_28_14,11.232514471855652,1
demand_lag_28_21,11.641645069790014,1
demand_lag_28_28,13.158360005902672,1
demand_lag_28_7,11.707036009730677,1
demand_rolling_kurt_28_14,11.771006589647666,1
demand_rolling_kurt_28_21,11.712111607485463,1
demand_rolling_kurt_28_28,12.35435056064998,1
demand_rolling_kurt_28_7,11.484120513173698,1
demand_rolling_max_28_14,11.140941299809642,1
demand_rolling_max_28_21,11.262787369276538,1
demand_rolling_max_28_28,11.949175680905515,1
demand_rolling_max_28_7,11.376248199707733,1
demand_rolling_mean_28_14,16.0607595583894,1
demand_rolling_mean_28_21,17.427294862311918,1
demand_rolling_mean_28_28,18.347480982366186,1
demand_rolling_mean_28_7,14.520197047568454,1
demand_rolling_min_28_14,10.370858430876462,1
demand_rolling_min_28_21,9.958377500419422,1
demand_rolling_min_28_28,10.51006094825755,1
demand_rolling_min_28_7,11.178288876366679,1
demand_rolling_skew_28_14,12.203337791058482,1
demand_rolling_skew_28_21,12.068935411423507,1
demand_rolling_skew_28_28,13.092273288561923,1
demand_rolling_skew_28_7,12.39366670306677,1
demand_rolling_std_28_14,13.31247074489677,1
demand_rolling_std_28_21,12.876910446847493,1
demand_rolling_std_28_28,15.422407949127283,1
demand_rolling_std_28_7,13.482416313002183,1
dept_id,14.157526348570855,1
event_name_1,10.723900275658854,1
event_name_2,0.0,1
event_type_1,9.465248804073104,1
event_type_2,0.0,1
is_NBA_final,9.86520459163337,1
is_blackfriday,10.010236992194141,1
is_chanukah,8.612907149609864,1
is_holiday_ca,8.472350041085866,1
is_holiday_tx,9.207873309022476,1
is_holiday_us,10.08211498741607,1
is_holiday_wi,9.606027342473919,1
is_lent,11.164944599587917,1
is_pesach,8.305653920431622,1
is_purim,6.122899958099603,1
is_ramadan,9.936309670033927,1
is_weekend,0.0,1
item_id,13.76685861052583,1
item_nunique,13.517422989123604,1
month,12.829376098588295,1
moon,11.055042735864872,1
price_change_t1,0.0,1
price_change_t365,12.601517176668805,1
price_max,13.867568907974272,1
price_mean,14.0667573267446,1
price_min,13.05694218218917,1
price_momentum,11.028931559379682,1
price_momentum_m,13.509621433878806,1
price_momentum_y,13.63085770950357,1
price_norm,13.376365076601905,1
price_nunique,12.906301306305698,1
price_std,13.557465827883954,1
release,13.021840146623603,1
rolling_price_max_t365,13.705206288505886,1
rolling_price_std_t30,14.178463478625572,1
rolling_price_std_t7,12.192437782686962,1
seasonality,14.024544741571367,1
sell_price,13.35311106761795,1
shift_price_t1,11.187908324344475,1
snap_CA,9.71218701963974,1
snap_TX,10.843431016004082,1
snap_WI,11.491275410750758,1
state_id,11.094281577605287,1
store_id,13.543685837340014,1
wday,12.395161977141884,1
week,13.827719971429604,1
weekofmonth,9.821837531301108,1
year,12.201146046484691,1
