feature,importance,fold
cat_id,37.95711202306657,6
day,39.0547544326235,6
dayofweek,41.13891321148062,6
days_from_release,41.08740445985159,6
demand_lag_21_0,41.03906468492748,6
demand_lag_21_14,35.06794451385217,6
demand_lag_21_21,34.671920243847126,6
demand_lag_21_28,40.08084474772491,6
demand_lag_21_7,36.790223515309634,6
demand_rolling_kurt_21_14,33.378075484816335,6
demand_rolling_kurt_21_21,33.196850403627,6
demand_rolling_kurt_21_28,35.91091900550435,6
demand_rolling_kurt_21_7,32.671601896123796,6
demand_rolling_max_21_14,31.830224933018826,6
demand_rolling_max_21_21,32.3131273430811,6
demand_rolling_max_21_28,35.68026630337143,6
demand_rolling_max_21_7,31.502988007922475,6
demand_rolling_mean_21_14,45.13239759409726,6
demand_rolling_mean_21_21,52.332276694647234,6
demand_rolling_mean_21_28,56.76542757967522,6
demand_rolling_mean_21_7,43.392248873724995,6
demand_rolling_min_21_14,29.77098069984575,6
demand_rolling_min_21_21,29.01616334028846,6
demand_rolling_min_21_28,29.298891952808233,6
demand_rolling_min_21_7,30.374323743297733,6
demand_rolling_skew_21_14,36.22052113361824,6
demand_rolling_skew_21_21,35.2455467767095,6
demand_rolling_skew_21_28,38.09231605062544,6
demand_rolling_skew_21_7,35.80329979103835,6
demand_rolling_std_21_14,40.05859676725458,6
demand_rolling_std_21_21,38.31511572012103,6
demand_rolling_std_21_28,45.6887007417841,6
demand_rolling_std_21_7,40.9434956119466,6
dept_id,42.41998716833144,6
dept_id_state_id,36.2755935970022,6
dept_id_store_id,38.831717421436906,6
event_name_1,32.36889531054631,6
event_name_2,11.8957523086074,6
event_type_1,30.85654327681932,6
event_type_2,11.640273561210524,6
is_NBA_final,30.518144088663664,6
is_blackfriday,27.73158480252774,6
is_chanukah,25.650077108219303,6
is_holiday_ca,24.30157690955283,6
is_holiday_tx,26.23454137730989,6
is_holiday_us,28.98132808794349,6
is_holiday_wi,27.857104271705516,6
is_lent,33.46694365736754,6
is_pesach,28.149811513724135,6
is_purim,12.069576904517083,6
is_ramadan,30.854356932753838,6
is_weekend,34.46681102259203,6
item_id,40.236191553339864,6
item_id_state_id,36.66621769804861,6
item_id_store_id,36.901559650194294,6
item_nunique,39.899592116816265,6
iz_zero_ratio_21_14,35.993619701625256,6
iz_zero_ratio_21_21,38.49191468804133,6
iz_zero_ratio_21_28,40.658812969004494,6
iz_zero_ratio_21_7,32.605972291611415,6
month,38.6475206243656,6
moon,31.359181696358338,6
price_change_t1,26.528194546665482,6
price_change_t365,37.71612326545154,6
price_max,41.6725156866592,6
price_mean,42.02493885827454,6
price_min,38.63604662430281,6
price_momentum,33.86851000872337,6
price_momentum_m,40.38060495954702,6
price_momentum_y,40.832402222038304,6
price_norm,39.72346347053653,6
price_nunique,38.669124335370164,6
price_std,40.2676261446349,6
release,38.52211391427547,6
rolling_price_max_t365,41.3550770224627,6
rolling_price_std_t30,43.710448968238154,6
rolling_price_std_t7,37.50236813051718,6
seasonality,41.908220778336954,6
sell_price,39.27850070685989,6
shift_price_t1,37.66172536435606,6
snap_CA,29.567200112035778,6
snap_TX,31.503799894828873,6
snap_WI,34.54673275816476,6
state_id,28.42062569017684,6
store_id,38.86024075293714,6
wday,41.41118563654379,6
week,41.108284382399546,6
weekofmonth,30.905963250067067,6
year,35.879921852428865,6
